candidate_id,rule_group,rule_name,subject_type,subject_id,predicate,object_type,object_id,source_evidence,confidence_level,should_assert,reason_not_asserted,example_query_ids_if_relevant,note
SRC_0487,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_005,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,FAO_005 aboutTaxon Generic_Shrimp; FAO_005 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0488,taxon-location-production mode,document_taxon_location_production_mode_context,document,FAO_005,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,shrimp | Mỹ Latin | Nuôi trồng,FAO_005 aboutTaxon Generic_Shrimp; FAO_005 aboutLocation Latin_America; FAO_005 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0489,taxon-location-production mode,document_taxon_location_context,document,FAO_006,candidateHasTaxonLocationContext,taxon_location_pair,shrimp | Toàn cầu,FAO_006 aboutTaxon Generic_Shrimp; FAO_006 aboutLocation Global,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0490,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_006,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,FAO_006 aboutTaxon Generic_Shrimp; FAO_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0491,taxon-location-production mode,document_taxon_location_production_mode_context,document,FAO_006,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,shrimp | Toàn cầu | Nuôi trồng,FAO_006 aboutTaxon Generic_Shrimp; FAO_006 aboutLocation Global; FAO_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0492,taxon-location-production mode,document_taxon_location_context,document,FAO_006,candidateHasTaxonLocationContext,taxon_location_pair,Tôm thẻ chân trắng | Toàn cầu,FAO_006 aboutTaxon Tom_the_chan_trang; FAO_006 aboutLocation Global,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0493,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_006,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,FAO_006 aboutTaxon Tom_the_chan_trang; FAO_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0494,taxon-location-production mode,document_taxon_location_production_mode_context,document,FAO_006,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm thẻ chân trắng | Toàn cầu | Nuôi trồng,FAO_006 aboutTaxon Tom_the_chan_trang; FAO_006 aboutLocation Global; FAO_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0495,taxon-location-production mode,document_taxon_location_context,document,FAO_006,candidateHasTaxonLocationContext,taxon_location_pair,Tôm sú | Toàn cầu,FAO_006 aboutTaxon Tom_su; FAO_006 aboutLocation Global,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0496,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_006,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,FAO_006 aboutTaxon Tom_su; FAO_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0497,taxon-location-production mode,document_taxon_location_production_mode_context,document,FAO_006,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm sú | Toàn cầu | Nuôi trồng,FAO_006 aboutTaxon Tom_su; FAO_006 aboutLocation Global; FAO_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0498,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_007,candidateHasTaxonProductionModeContext,taxon_mode_pair,fish | inland fisheries,FAO_007 aboutTaxon Generic_Fish; FAO_007 documentProductionMode Generic_InlandFisheries,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0499,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_007,candidateHasTaxonProductionModeContext,taxon_mode_pair,fish | Nuôi trồng,FAO_007 aboutTaxon Generic_Fish; FAO_007 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0500,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_008,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,FAO_008 aboutTaxon Generic_Shrimp; FAO_008 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0501,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_008,candidateHasTaxonProductionModeContext,taxon_mode_pair,crustaceans | Nuôi trồng,FAO_008 aboutTaxon Generic_Crustacean; FAO_008 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0502,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_009,candidateHasTaxonProductionModeContext,taxon_mode_pair,aquatic animals | inland fisheries,FAO_009 aboutTaxon Generic_AquaticTaxon; FAO_009 documentProductionMode Generic_InlandFisheries,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0503,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_009,candidateHasTaxonProductionModeContext,taxon_mode_pair,aquatic animals | Nuôi trồng,FAO_009 aboutTaxon Generic_AquaticTaxon; FAO_009 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0504,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_009,candidateHasTaxonProductionModeContext,taxon_mode_pair,fish | inland fisheries,FAO_009 aboutTaxon Generic_Fish; FAO_009 documentProductionMode Generic_InlandFisheries,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0505,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_009,candidateHasTaxonProductionModeContext,taxon_mode_pair,fish | Nuôi trồng,FAO_009 aboutTaxon Generic_Fish; FAO_009 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0506,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_009,candidateHasTaxonProductionModeContext,taxon_mode_pair,crustaceans | inland fisheries,FAO_009 aboutTaxon Generic_Crustacean; FAO_009 documentProductionMode Generic_InlandFisheries,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0507,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_009,candidateHasTaxonProductionModeContext,taxon_mode_pair,crustaceans | Nuôi trồng,FAO_009 aboutTaxon Generic_Crustacean; FAO_009 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0508,taxon-location-production mode,document_taxon_location_context,document,FAO_010,candidateHasTaxonLocationContext,taxon_location_pair,shrimp | Toàn cầu,FAO_010 aboutTaxon Generic_Shrimp; FAO_010 aboutLocation Global,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0509,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_010,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,FAO_010 aboutTaxon Generic_Shrimp; FAO_010 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0510,taxon-location-production mode,document_taxon_location_production_mode_context,document,FAO_010,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,shrimp | Toàn cầu | Nuôi trồng,FAO_010 aboutTaxon Generic_Shrimp; FAO_010 aboutLocation Global; FAO_010 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0511,taxon-location-production mode,document_taxon_location_context,document,FAO_010,candidateHasTaxonLocationContext,taxon_location_pair,Tôm thẻ chân trắng | Toàn cầu,FAO_010 aboutTaxon Tom_the_chan_trang; FAO_010 aboutLocation Global,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0512,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_010,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,FAO_010 aboutTaxon Tom_the_chan_trang; FAO_010 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0513,taxon-location-production mode,document_taxon_location_production_mode_context,document,FAO_010,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm thẻ chân trắng | Toàn cầu | Nuôi trồng,FAO_010 aboutTaxon Tom_the_chan_trang; FAO_010 aboutLocation Global; FAO_010 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0514,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_011,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,FAO_011 aboutTaxon Generic_Shrimp; FAO_011 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0515,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_012,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,FAO_012 aboutTaxon Tom_the_chan_trang; FAO_012 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0516,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_012,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,FAO_012 aboutTaxon Generic_Shrimp; FAO_012 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0517,taxon-location-production mode,document_taxon_location_context,document,FAO_013,candidateHasTaxonLocationContext,taxon_location_pair,aquatic animals | Toàn cầu,FAO_013 aboutTaxon Generic_AquaticTaxon; FAO_013 aboutLocation Global,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0518,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_013,candidateHasTaxonProductionModeContext,taxon_mode_pair,aquatic animals | inland fisheries,FAO_013 aboutTaxon Generic_AquaticTaxon; FAO_013 documentProductionMode Generic_InlandFisheries,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0519,taxon-location-production mode,document_taxon_production_mode_context,document,FAO_013,candidateHasTaxonProductionModeContext,taxon_mode_pair,aquatic animals | Nuôi trồng,FAO_013 aboutTaxon Generic_AquaticTaxon; FAO_013 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0520,taxon-location-production mode,document_taxon_location_production_mode_context,document,FAO_013,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,aquatic animals | Toàn cầu | inland fisheries,FAO_013 aboutTaxon Generic_AquaticTaxon; FAO_013 aboutLocation Global; FAO_013 documentProductionMode Generic_InlandFisheries,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0521,taxon-location-production mode,document_taxon_location_production_mode_context,document,FAO_013,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,aquatic animals | Toàn cầu | Nuôi trồng,FAO_013 aboutTaxon Generic_AquaticTaxon; FAO_013 aboutLocation Global; FAO_013 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
